ProductName,CompanyName,BrandName,PrimaryCategory,SubCategory,ChemicalName
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL OMBRE A PAUPIERES DECLIPSABLE / COLORFUL REMOVABLE EYESHADOW PAN,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
See-Quins Glam Glitter Liquid Eyeshadows,"Kendo Holdings, Inc.",MARC JACOBS BEAUTY,Makeup Products (non-permanent),Eye Shadow,Mica
Snap Shadows Mix & Match Eyeshadow palettes,"Kendo Holdings, Inc.",FENTY BEAUTY,Makeup Products (non-permanent),Eye Shadow,Mica
Flypencil Longwear Pencil Eyeliner,"Kendo Holdings, Inc.",FENTY BEAUTY ,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
Everlasting Blush,"Kendo Holdings, Inc.",KAT VON D BEAUTY,Makeup Products (non-permanent),Blushes ,Mica
Sunkissed Highlighter,Palladio Beauty Group,Palladio,Makeup Products (non-permanent),Makeup Preparations,Mica
Sunkissed Highlighter,Palladio Beauty Group,Palladio,Makeup Products (non-permanent),Makeup Preparations,Mica
Sunkissed Highlighter,Palladio Beauty Group,Palladio,Makeup Products (non-permanent),Makeup Preparations,Mica
Sunkissed Highlighter,Palladio Beauty Group,Palladio,Makeup Products (non-permanent),Makeup Preparations,Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - OUTRAGEOUS EFFET VOLUME / OUTRAGEOUS PLUMP EFFECT,S+,SEPHORA,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
SEPHORA - HUILE SECHE SUBLIMATRICE / SHIMMERING DRY OIL,S+,SEPHORA,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Mica
"SEPHORA - ECLAT 3D � ENLUMINEUR VISAGE, YEUX & LEVRES / 3D GLOW - LUMINIZER FACE, EYES & LIPS",S+,SEPHORA,Makeup Products (non-permanent),Foundations and Bases,Mica
"SEPHORA - ECLAT 3D � ENLUMINEUR VISAGE, YEUX & LEVRES / 3D GLOW - LUMINIZER FACE, EYES & LIPS",S+,SEPHORA,Makeup Products (non-permanent),Foundations and Bases,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - COLORFUL SPECIAL EFFECT LIQUID EYESHADOW GLITTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - BRIGHT FUTURE BRUME ECLAT INSTANTANE / BRIGHT FUTURE INSTANT GLOW MIST,S+,SEPHORA,Makeup Products (non-permanent),Foundations and Bases,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - GLOSSED BRILLANT � L�VRES / GLOSSED LIP GLOSS,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
Glow Away Bronzing Coconut Body Stick,"Kendo Holdings, Inc.",Marc Jacobs Beauty,Makeup Products (non-permanent),Other Makeup Product,Mica
SEPHORA - COLORFUL FARD A JOUES/COLORFUL BLUSH,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - COLORFUL FARD A JOUES/COLORFUL BLUSH,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - COLORFUL FARD A JOUES/COLORFUL BLUSH,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - COLORFUL FARD A JOUES/COLORFUL BLUSH,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - EYELINER LIQUIDE INTENSE/INTENSE INK LINER,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - CRAYON YEUX INTENSIT� + DOUCEUR/EYE PENCIL INTENSE + GENTLE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
Match Stix Glow Skinstick,"Kendo Holdings, Inc.",FENTY BEAUTY,Makeup Products (non-permanent),Blushes ,Mica
"SEPHORA - SCLEAN PALETTE PURE DE FARDS � PAUPI�RES, EFFET REBONDI/SCLEAN CLEAN BOUNCY EYESHADOW PALETTE",S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
BANANA BRIGHT VITAMIN C SERUM,"Kendo Holdings, Inc.",OLE HENRIKSEN,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Mica
CHEEKS OUT FREESTYLE CREAM BLUSH,"Kendo Holdings, Inc.",FENTY BEAUTY,Makeup Products (non-permanent),Blushes ,Mica
CHEEKS OUT FREESTYLE CREAM BRONZER,"Kendo Holdings, Inc.",FENTY BEAUTY,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Blushes ,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eyeliner/Eyebrow Pencils,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Eye Shadow,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Face Powders,Mica
SEPHORA - WILD WISHES - MAKEUP PALETTE,S+,SEPHORA,Makeup Products (non-permanent),Lip Gloss/Shine,Mica
SHADE + LIGHT EYESHADOW QUAD NEUPOP,"Kendo Holdings, Inc.",KVD VEGAN BEAUTY,Makeup Products (non-permanent),Eye Shadow,Mica
Namast� Velvety Smooth Cleansing Foam,"Rituals Cosmetics USA, Inc.",RITUALS,Skin Care Products ,Skin Cleansers,Mica
Holi Crackling Bath Salt,"Rituals Cosmetics USA, Inc.",RITUALS,Bath Products,Bath Additives,Mica
SLIP SHINE SHEER SHINY LIPSTICK,"Kendo Holdings, Inc.",FENTY BEAUTY,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils",Mica
GLOW AWAY DEWY COCONUT FACE LUMINIZER,"Kendo Holdings, Inc.",MARC JACOBS BEAUTY,Makeup Products (non-permanent),Other Makeup Product,Mica
EYE-CONIC MULTI-FINISH EYE PALETTE EXTRA-VAGANCE,"Kendo Holdings, Inc.",MARC JACOBS BEAUTY,Makeup Products (non-permanent),Eye Shadow,Mica
Sally Hansen Nail Growth Miracle,Coty,Sally Hansen,Nail Products,Nail Polish and Enamel,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Signature Collection Bubble Bath,Bath & Body Works,Bath & Body Works,Bath Products,Bubble and Foam Bath Products,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Rimmel - London Moisture Renew Lipstick,Coty,Rimmel - London,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils","Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Sally Hansen Lipnotic Gem Gloss,Coty,Sally Hansen,Makeup Products (non-permanent),Lip Gloss/Shine,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Sally Hansen 18 Hour Lip Treatment,Coty,Sally Hansen,Makeup Products (non-permanent),Lip Gloss/Shine,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Moisture Drench Lipstick 50 Cameo,The Boots Company PLC,No7,Makeup Products (non-permanent),"Lip Color - Lipsticks, Liners, and Pencils","Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Sally Hansen Lipnotic Gem Gloss,Coty,Sally Hansen,Makeup Products (non-permanent),Lip Gloss/Shine,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Sally Hansen Maximum Growth Plus Nourishing Nail Color,Coty,Sally Hansen,Nail Products,Nail Polish and Enamel,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Victoria's Secret,Victoria's Secret Beauty,Victoria's Secret Beauty,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Rimmel - London Moisture Renew Lipcolour SPF 18,Coty,Rimmel - London,Sun-Related Products,Sunscreen (making a cosmetic claim) ,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Anti-Bacterial Deep Cleansing Hand Soap,Bath & Body Works,Bath & Body Works,Personal Care Products,Hand Cleansers and Sanitizers,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Tan FX Lotion,American International Industries,Body Drench,Sun-Related Products,Suntan Enhancers,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Naturally VS- Fragrant Moisture Mist,Victoria's Secret Beauty,Victoria's Secret Beauty,Fragrances,Perfumes - Oils and Lotions,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Sally Hansen Lacquer Shine Nail Color,Coty,Sally Hansen,Nail Products,Nail Polish and Enamel,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Rimmel - London Moisture Renew Lipstick,Coty,Rimmel - London,Sun-Related Products,Sunscreen (making a cosmetic claim) ,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Lancaster Retinology Total Age Solution for Day,Coty,Lancaster,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Signature Collection Bubble Bath,Bath & Body Works,Bath & Body Works,Bath Products,Bubble and Foam Bath Products,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Very Sexy Make Up Soft Focus Liquid Foundation SPF 20,Victoria's Secret Beauty,Victoria's Secret Beauty,Sun-Related Products,Sunscreen (making a cosmetic claim) ,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Exuviance Age Reverse Eye Contour,"NeoStrata Company, Inc.",Exuviance,Skin Care Products ,Anti-Wrinkle/Anti-Aging Products (making a cosmetic claim),"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Rimmel - London Lasting Finish 25 Hour Liquid Foundation,Coty,Rimmel - London,Makeup Products (non-permanent),Foundations and Bases,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
Intelligent Balance Foundation 15 Nude,The Boots Company PLC,No7,Makeup Products (non-permanent),Foundations and Bases,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
